t[s],CH1,CH2
3.19,3.6,0.032
3.192,3.6,0.024
3.194,3.6,0.032
3.196,3.6,0.032
3.198,3.6,0.024
3.2,3.6,0.032
3.202,3.6,0.032
3.204,3.6,0.032
3.206,3.6,0.032
3.208,3.6,0.024
3.21,3.6,0.032
3.212,3.6,0.032
3.214,3.6,0.024
3.216,3.6,0.032
3.218,3.6,0.024
3.22,3.8,0.024
3.222,3.8,0.024
3.224,3.6,0.024
3.226,3.6,0.024
3.228,3.6,0.024
3.23,3.6,0.024
3.232,3.8,0.024
3.234,3.8,0.024
3.236,3.8,0.024
3.238,3.8,0.024
3.24,3.8,0.032
3.242,3.8,0.032
3.244,3.8,0.024
3.246,3.8,0.024
3.248,3.8,0.024
3.25,3.8,0.024
3.252,4.0,0.024
3.254,3.8,0.024
3.256,4.0,0.024
3.258,3.8,0.024
3.26,4.0,0.024
3.262,4.0,0.024
3.264,4.0,0.024
3.266,4.0,0.024
3.268,4.0,0.024
3.27,4.0,0.024
3.272,4.0,0.024
3.274,4.0,0.024
3.276,4.0,0.024
3.278,4.0,0.024
3.28,4.0,0.024
3.282,4.0,0.024
3.284,4.0,0.024
3.286,4.0,0.024
3.288,4.0,0.024
3.29,4.2,0.024
3.292,4.0,0.016
3.294,4.0,0.024
3.296,4.2,0.024
3.298,4.2,0.024
3.3,4.2,0.024
3.302,4.2,0.024
3.304,4.2,0.024
3.306,4.2,0.024
3.308,4.2,0.024
3.31,4.2,0.024
3.312,4.2,0.024
3.314,4.2,0.024
3.316,4.2,0.024
3.318,4.2,0.024
3.32,4.4,0.024
3.322,4.4,0.024
3.324,4.2,0.024
3.326,4.4,0.024
3.328,4.4,0.024
3.33,4.4,0.024
3.332,4.4,0.024
3.334,4.4,0.024
3.336,4.4,0.024
3.338,4.4,0.024
3.34,4.4,0.016
3.342,4.4,0.024
3.344,4.4,0.024
3.346,4.4,0.024
3.348,4.4,0.024
3.35,4.4,0.016
3.352,4.4,0.016
3.354,4.4,0.024
3.356,4.4,0.024
3.358,4.4,0.024
3.36,4.4,0.024
3.362,4.4,0.024
3.364,4.4,0.024
3.366,4.4,0.016
3.368,4.6,0.024
3.37,4.6,0.024
3.372,4.6,0.024
3.374,4.6,0.016
3.376,4.6,0.016
3.378,4.6,0.024
3.38,4.6,0.016
3.382,4.6,0.024
3.384,4.6,0.024
3.386,4.6,0.024
3.388,4.6,0.016
3.39,4.6,0.016
3.392,4.6,0.024
3.394,4.6,0.016
3.396,4.8,0.024
3.398,4.8,0.024
3.4,4.8,0.024
3.402,4.8,0.024
3.404,4.8,0.024
3.406,4.8,0.016
3.408,4.8,0.024
3.41,4.8,0.016
3.412,4.8,0.024
3.414,4.8,0.024
3.416,4.8,0.024
3.418,4.8,0.024
3.42,4.8,0.016
3.422,4.8,0.024
3.424,4.8,0.016
3.426,5.0,0.024
3.428,4.8,0.016
3.43,4.8,0.016
3.432,4.8,0.024
3.434,4.8,0.016
3.436,5.0,0.024
3.438,5.0,0.024
3.44,4.8,0.024
3.442,5.0,0.024
3.444,5.0,0.024
3.446,5.0,0.024
3.448,5.0,0.024
3.45,5.0,0.016
3.452,5.0,0.024
3.454,5.0,0.024
3.456,5.0,0.024
3.458,5.0,0.024
3.46,5.2,0.024
3.462,5.0,0.024
3.464,5.2,0.024
3.466,5.0,0.016
3.468,5.2,0.024
3.47,5.2,0.024
3.472,5.2,0.024
3.474,5.2,0.024
3.476,5.2,0.024
3.478,5.2,0.024
3.48,5.2,0.024
3.482,5.2,0.024
3.484,5.2,0.024
3.486,5.2,0.016
3.488,5.2,0.024
3.49,5.2,0.016
3.492,5.4,0.024
3.494,5.4,0.024
3.496,5.2,0.024
3.498,5.2,0.024
3.5,5.4,0.024
3.502,5.4,0.024
3.504,5.4,0.024
3.506,5.2,0.024
3.508,5.4,0.024
3.51,5.4,0.024
3.512,5.4,0.032
3.514,5.4,0.024
3.516,5.4,0.024
3.518,5.4,0.024
3.52,5.6,0.032
3.522,5.4,0.024
3.524,5.4,0.024
3.526,5.6,0.024
3.528,5.4,0.024
3.53,5.4,0.024
3.532,5.6,0.024
3.534,5.6,0.024
3.536,5.4,0.024
3.538,5.6,0.024
3.54,5.6,0.024
3.542,5.6,0.024
3.544,5.6,0.024
3.546,5.6,0.024
3.548,5.6,0.024
3.55,5.6,0.024
3.552,5.6,0.024
3.554,5.6,0.024
3.556,5.6,0.032
3.558,5.6,0.032
3.56,5.6,0.032
3.562,5.8,0.024
3.564,5.6,0.024
3.566,5.6,0.024
3.568,5.8,0.024
3.57,5.8,0.024
3.572,5.8,0.024
3.574,5.6,0.032
3.576,5.8,0.024
3.578,5.8,0.024
3.58,5.8,0.032
3.582,5.8,0.024
3.584,5.8,0.024
3.586,6.0,0.024
3.588,5.8,0.032
3.59,6.0,0.032
3.592,6.0,0.024
3.594,5.8,0.032
3.596,6.0,0.032
3.598,6.0,0.032
3.6,6.0,0.032
3.602,5.8,0.024
3.604,6.0,0.032
3.606,6.0,0.032
3.608,6.0,0.032
3.61,6.0,0.032
3.612,6.0,0.032
3.614,6.0,0.032
3.616,6.0,0.032
3.618,6.0,0.032
3.62,6.0,0.032
3.622,6.0,0.032
3.624,6.0,0.032
3.626,6.0,0.032
3.628,6.0,0.032
3.63,6.0,0.032
3.632,6.0,0.032
3.634,6.0,0.032
3.636,6.0,0.032
3.638,6.0,0.032
3.64,6.0,0.032
3.642,6.0,0.032
3.644,6.2,0.032
3.646,6.2,0.04
3.648,6.0,0.04
3.65,6.2,0.04
3.652,6.2,0.04
3.654,6.2,0.032
3.656,6.2,0.04
3.658,6.2,0.032
3.66,6.2,0.04
3.662,6.2,0.04
3.664,6.4,0.04
3.666,6.4,0.04
3.668,6.4,0.04
3.67,6.2,0.04
3.672,6.4,0.04
3.674,6.4,0.04
3.676,6.4,0.04
3.678,6.4,0.048
3.68,6.4,0.048
3.682,6.4,0.048
3.684,6.4,0.048
3.686,6.4,0.048
3.688,6.4,0.048
3.69,6.4,0.04
3.692,6.4,0.048
3.694,6.4,0.048
3.696,6.6,0.048
3.698,6.4,0.048
3.7,6.4,0.056
3.702,6.4,0.056
3.704,6.6,0.048
3.706,6.4,0.056
3.708,6.4,0.056
3.71,6.6,0.056
3.712,6.6,0.056
3.714,6.6,0.056
3.716,6.6,0.056
3.718,6.6,0.064
3.72,6.6,0.064
3.722,6.6,0.064
3.724,6.6,0.064
3.726,6.6,0.064
3.728,6.6,0.064
3.73,6.6,0.064
3.732,6.8,0.072
3.734,6.6,0.072
3.736,6.6,0.072
3.738,6.6,0.072
3.74,6.8,0.072
3.742,6.8,0.072
3.744,6.8,0.072
3.746,6.8,0.072
3.748,6.8,0.072
3.75,6.8,0.072
3.752,6.8,0.072
3.754,6.8,0.072
3.756,6.8,0.072
3.758,6.8,0.08
3.76,6.8,0.08
3.762,6.8,0.08
3.764,6.8,0.08
3.766,7.0,0.08
3.768,6.8,0.08
3.77,7.0,0.088
3.772,6.8,0.088
3.774,7.0,0.088
3.776,7.0,0.096
3.778,7.0,0.096
3.78,6.8,0.096
3.782,7.0,0.104
3.784,7.0,0.104
3.786,7.0,0.104
3.788,6.8,0.104
3.79,7.0,0.112
3.792,7.2,0.12
3.794,7.2,0.12
3.796,7.0,0.128
3.798,7.0,0.128
3.8,7.0,0.144
3.802,7.2,0.152
3.804,7.2,0.152
3.806,7.2,0.152
3.808,7.2,0.16
3.81,7.0,0.168
3.812,7.2,0.168
3.814,7.2,0.176
3.816,7.2,0.184
3.818,7.2,0.2
3.82,7.2,0.216
3.822,7.2,0.224
3.824,7.2,0.224
3.826,7.2,0.232
3.828,7.2,0.232
3.83,7.2,0.24
3.832,7.2,0.248
3.834,7.2,0.264
3.836,7.2,0.28
3.838,7.2,0.296
3.84,7.4,0.312
3.842,7.2,0.328
3.844,7.4,0.344
3.846,7.4,0.352
3.848,7.4,0.36
3.85,7.4,0.36
3.852,7.4,0.392
3.854,7.4,0.4
3.856,7.4,0.416
3.858,7.4,0.416
3.86,7.4,0.44
3.862,7.4,0.44
3.864,7.4,0.48
3.866,7.4,0.488
3.868,7.4,0.512
3.87,7.4,0.512
3.872,7.6,0.528
3.874,7.6,0.56
3.876,7.4,0.592
3.878,7.4,0.616
3.88,7.6,0.608
3.882,7.6,0.616
3.884,7.6,0.64
3.886,7.6,0.688
3.888,7.6,0.704
3.89,7.6,0.736
3.892,7.6,0.728
3.894,7.6,0.736
3.896,7.6,0.768
3.898,7.6,0.808
3.9,7.6,0.832
3.902,7.8,0.84
3.904,7.6,0.856
3.906,7.8,0.872
3.908,7.8,0.912
3.91,7.8,0.928
3.912,7.8,0.968
3.914,7.8,0.976
3.916,7.8,0.992
3.918,7.8,1.008
3.92,7.6,1.032
3.922,7.8,1.056
3.924,7.8,1.08
3.926,7.8,1.096
3.928,7.8,1.104
3.93,7.8,1.12
3.932,7.8,1.136
3.934,7.8,1.168
3.936,7.8,1.184
3.938,7.8,1.208
3.94,7.8,1.216
3.942,7.8,1.232
3.944,8.0,1.248
3.946,8.0,1.264
3.948,8.0,1.28
3.95,8.0,1.288
3.952,8.0,1.304
3.954,7.8,1.32
3.956,8.0,1.32
3.958,8.0,1.336
3.96,8.0,1.344
3.962,8.0,1.352
3.964,8.0,1.36
3.966,8.0,1.368
3.968,8.0,1.368
3.97,8.0,1.376
3.972,8.2,1.384
3.974,8.0,1.376
3.976,8.2,1.384
3.978,8.2,1.384
3.98,8.2,1.392
3.982,8.0,1.384
3.984,8.2,1.392
3.986,8.2,1.376
3.988,8.2,1.376
3.99,8.2,1.376
3.992,8.2,1.376
3.994,8.2,1.368
3.996,8.2,1.36
3.998,8.2,1.352
4.0,8.2,1.344
4.002,8.2,1.336
4.004,8.2,1.328
4.006,8.2,1.32
4.008,8.2,1.304
4.01,8.4,1.296
4.012,8.2,1.28
4.014,8.4,1.272
4.016,8.2,1.264
4.018,8.2,1.256
4.02,8.4,1.24
4.022,8.4,1.224
4.024,8.4,1.208
4.026,8.4,1.192
4.028,8.6,1.176
4.03,8.4,1.168
4.032,8.4,1.16
4.034,8.4,1.144
4.036,8.6,1.128
4.038,8.4,1.112
4.04,8.4,1.088
4.042,8.4,1.08
4.044,8.6,1.056
4.046,8.4,1.048
4.048,8.6,1.024
4.05,8.6,1.008
4.052,8.6,0.992
4.054,8.6,0.976
4.056,8.6,0.952
4.058,8.6,0.944
4.06,8.6,0.928
4.062,8.6,0.912
4.064,8.6,0.904
4.066,8.6,0.88
4.068,8.6,0.864
4.07,8.6,0.848
4.072,8.6,0.832
4.074,8.8,0.816
4.076,8.6,0.808
4.078,8.6,0.792
4.08,8.6,0.776
4.082,8.8,0.76
4.084,8.8,0.752
4.086,8.8,0.728
4.088,8.8,0.712
4.09,8.8,0.696
4.092,8.8,0.688
4.094,8.8,0.664
4.096,8.8,0.656
4.098,8.8,0.64
4.1,8.8,0.624
4.102,8.8,0.616
4.104,9.0,0.6
4.106,9.0,0.584
4.108,8.8,0.576
4.11,8.8,0.56
4.112,9.0,0.552
4.114,9.0,0.536
4.116,9.0,0.528
4.118,9.0,0.52
4.12,9.0,0.504
4.122,9.0,0.496
4.124,9.0,0.488
4.126,9.0,0.48
4.128,9.0,0.464
4.13,9.0,0.456
4.132,9.0,0.448
4.134,9.0,0.44
4.136,9.2,0.424
4.138,9.0,0.424
4.14,9.0,0.408
4.142,9.2,0.4
4.144,9.0,0.392
4.146,9.0,0.384
4.148,9.0,0.368
4.15,9.2,0.36
4.152,9.2,0.36
4.154,9.2,0.352
4.156,9.2,0.344
4.158,9.4,0.336
4.16,9.2,0.328
4.162,9.2,0.312
4.164,9.2,0.312
4.166,9.2,0.304
4.168,9.2,0.296
4.17,9.2,0.288
4.172,9.4,0.288
4.174,9.4,0.28
4.176,9.4,0.272
4.178,9.2,0.264
4.18,9.4,0.256
4.182,9.4,0.248
4.184,9.4,0.248
4.186,9.4,0.24
4.188,9.4,0.232
4.19,9.4,0.232
4.192,9.4,0.232
4.194,9.4,0.224
4.196,9.4,0.216
4.198,9.4,0.216
4.2,9.4,0.208
4.202,9.6,0.208
4.204,9.4,0.2
4.206,9.6,0.192
4.208,9.4,0.192
4.21,9.4,0.192
4.212,9.4,0.184
4.214,9.6,0.176
4.216,9.6,0.176
4.218,9.4,0.168
4.22,9.6,0.168
4.222,9.6,0.168
4.224,9.6,0.16
4.226,9.6,0.16
4.228,9.6,0.152
4.23,9.6,0.152
4.232,9.6,0.152
4.234,9.6,0.152
4.236,9.6,0.144
4.238,9.6,0.144
4.24,9.6,0.136
4.242,9.6,0.136
4.244,9.8,0.136
4.246,9.8,0.128
4.248,9.8,0.128
4.25,9.8,0.128
4.252,9.8,0.128
4.254,9.8,0.12
4.256,9.8,0.12
4.258,9.8,0.12
4.26,9.8,0.112
4.262,9.8,0.112
4.264,9.8,0.112
4.266,9.8,0.112
4.268,9.8,0.112
4.27,9.8,0.104
4.272,9.8,0.104
4.274,9.8,0.104
4.276,10.0,0.104
4.278,9.8,0.096
4.28,10.0,0.096
4.282,10.0,0.096
4.284,10.0,0.096
4.286,10.0,0.096
4.288,10.0,0.096
4.29,10.0,0.096
4.292,10.0,0.088
4.294,10.0,0.088
4.296,10.0,0.096
4.298,10.2,0.088
4.3,10.0,0.08
4.302,10.2,0.08
4.304,10.2,0.08
4.306,10.0,0.08
4.308,10.2,0.08
4.31,10.2,0.08
4.312,10.2,0.08
4.314,10.2,0.08
4.316,10.2,0.08
4.318,10.2,0.08
4.32,10.2,0.08
4.322,10.2,0.08
4.324,10.2,0.072
4.326,10.2,0.08
4.328,10.2,0.072
4.33,10.2,0.072
4.332,10.2,0.072
4.334,10.2,0.072
4.336,10.4,0.072
4.338,10.2,0.064
4.34,10.2,0.072
4.342,10.2,0.072
4.344,10.4,0.064
4.346,10.2,0.064
4.348,10.2,0.064
4.35,10.4,0.064
4.352,10.4,0.064
4.354,10.4,0.064
4.356,10.4,0.064
4.358,10.4,0.064
4.36,10.4,0.064
4.362,10.4,0.056
4.364,10.4,0.064
4.366,10.4,0.056
4.368,10.6,0.056
4.37,10.6,0.056
4.372,10.6,0.056
4.374,10.6,0.056
4.376,10.6,0.056
4.378,10.6,0.056
4.38,10.6,0.056
4.382,10.6,0.056
4.384,10.6,0.056
4.386,10.6,0.056
4.388,10.6,0.056
4.39,10.6,0.056
4.392,10.6,0.048
4.394,10.6,0.056
4.396,10.6,0.048
4.398,10.6,0.048
4.4,10.6,0.056
4.402,10.6,0.048
4.404,10.6,0.048
4.406,10.6,0.048
4.408,10.8,0.048
4.41,10.6,0.048
4.412,10.8,0.048
4.414,10.8,0.048
4.416,10.8,0.048
4.418,10.8,0.048
4.42,10.8,0.048
4.422,10.8,0.048
4.424,10.8,0.048
4.426,10.8,0.04
4.428,10.8,0.04
4.43,10.8,0.048
4.432,10.8,0.04
4.434,11.0,0.04
4.436,10.8,0.048
4.438,10.8,0.048
4.44,11.0,0.048
4.442,10.8,0.048
4.444,11.0,0.048
4.446,10.8,0.048
4.448,10.8,0.048
4.45,10.8,0.048
