t[s],CH1,CH2
1.744,-6.8,-0.02
1.746,-6.8,-0.02
1.7480000000000002,-6.6,-0.02
1.75,-6.8,-0.02
1.7519999999999998,-6.8,-0.02
1.754,-6.6,-0.04
1.756,-6.6,-0.02
1.758,-6.6,-0.02
1.76,-6.6,-0.02
1.7619999999999998,-6.6,-0.02
1.764,-6.6,-0.02
1.766,-6.8,-0.02
1.768,-6.6,-0.04
1.77,-6.6,-0.04
1.7719999999999998,-6.6,-0.02
1.774,-6.6,-0.02
1.776,-6.6,-0.02
1.778,-6.6,-0.02
1.78,-6.6,-0.02
1.7819999999999998,-6.6,-0.04
1.784,-6.4,-0.04
1.786,-6.4,0.0
1.788,-6.4,-0.02
1.79,-6.4,-0.04
1.7919999999999998,-6.4,-0.04
1.794,-6.4,0.0
1.796,-6.4,-0.02
1.798,-6.6,0.0
1.8,-6.4,-0.02
1.8019999999999998,-6.4,-0.02
1.804,-6.4,-0.02
1.806,-6.4,-0.02
1.808,-6.4,-0.02
1.81,-6.4,-0.02
1.8119999999999998,-6.4,-0.02
1.814,-6.4,-0.02
1.8159999999999998,-6.4,-0.04
1.818,-6.4,-0.04
1.82,-6.4,-0.02
1.8219999999999998,-6.4,-0.04
1.824,-6.4,-0.02
1.8259999999999998,-6.4,-0.04
1.828,-6.4,0.0
1.83,-6.2,0.0
1.8319999999999999,-6.4,-0.02
1.834,-6.2,-0.02
1.8359999999999999,-6.4,-0.04
1.838,-6.2,-0.02
1.84,-6.2,-0.02
1.8419999999999999,-6.2,-0.04
1.844,-6.2,-0.02
1.8459999999999999,-6.2,-0.02
1.848,-6.2,-0.02
1.85,-6.2,-0.04
1.8519999999999999,-6.2,-0.02
1.854,-6.0,-0.04
1.8559999999999999,-6.0,-0.02
1.858,-6.2,-0.02
1.86,-6.0,-0.04
1.8619999999999999,-6.0,-0.02
1.864,-6.0,-0.02
1.8659999999999999,-6.0,-0.02
1.868,-6.0,-0.02
1.87,-6.0,-0.02
1.8719999999999999,-6.0,-0.04
1.874,-6.2,-0.04
1.876,-6.0,-0.02
1.8780000000000001,-6.0,-0.04
1.88,-6.0,-0.04
1.882,-6.0,-0.02
1.8840000000000001,-6.0,-0.02
1.886,-6.0,0.0
1.8880000000000001,-6.0,-0.04
1.89,-6.0,-0.04
1.892,-5.8,-0.04
1.8940000000000001,-5.8,-0.02
1.896,-6.0,-0.02
1.8980000000000001,-5.8,-0.02
1.9,-5.8,-0.04
1.902,-5.8,-0.02
1.9040000000000001,-5.8,-0.02
1.906,-5.8,-0.04
1.9080000000000001,-5.8,-0.02
1.91,-5.8,-0.02
1.912,-5.8,-0.02
1.9140000000000001,-5.8,0.0
1.916,-5.8,-0.04
1.9180000000000001,-5.8,-0.02
1.92,-5.8,-0.02
1.922,-5.8,-0.02
1.9240000000000002,-5.8,-0.04
1.926,-5.8,-0.04
1.9280000000000002,-5.8,-0.02
1.93,-5.6,-0.02
1.932,-5.6,-0.04
1.9340000000000002,-5.6,-0.02
1.936,-5.6,-0.02
1.9380000000000002,-5.6,-0.02
1.94,-5.6,-0.04
1.942,-5.6,-0.02
1.944,-5.6,0.0
1.946,-5.6,-0.02
1.9480000000000002,-5.6,0.0
1.95,-5.6,-0.02
1.952,-5.6,-0.04
1.954,-5.6,-0.04
1.956,-5.6,-0.02
1.9580000000000002,-5.6,-0.02
1.96,-5.6,-0.02
1.962,-5.6,-0.02
1.964,-5.6,-0.02
1.966,-5.6,0.0
1.9680000000000002,-5.6,-0.04
1.97,-5.6,-0.02
1.972,-5.4,-0.02
1.974,-5.4,-0.04
1.976,-5.4,0.0
1.9780000000000002,-5.4,-0.02
1.98,-5.4,-0.02
1.982,-5.4,-0.02
1.984,-5.4,-0.02
1.986,-5.4,-0.02
1.9880000000000002,-5.4,-0.02
1.99,-5.4,0.0
1.992,-5.4,-0.02
1.994,-5.4,-0.02
1.996,-5.4,-0.02
1.9980000000000002,-5.2,0.0
2.0,-5.2,-0.04
2.002,-5.2,-0.04
2.004,-5.2,-0.02
2.006,-5.2,-0.04
2.008,-5.2,-0.04
2.01,-5.4,-0.02
2.012,-5.2,-0.02
2.0140000000000002,-5.2,0.0
2.016,-5.2,-0.02
2.0180000000000002,-5.2,-0.02
2.02,-5.2,-0.02
2.022,-5.2,0.0
2.024,-5.2,-0.02
2.026,-5.2,-0.02
2.028,-5.2,-0.02
2.03,-5.2,0.0
2.032,-5.0,0.0
2.0340000000000003,-5.0,-0.02
2.036,-5.0,-0.02
2.0380000000000003,-5.0,-0.02
2.04,-5.0,-0.02
2.042,-5.0,0.0
2.044,-5.0,0.0
2.046,-5.0,0.0
2.048,-5.0,-0.02
2.05,-5.0,0.0
2.052,-5.0,-0.02
2.0540000000000003,-5.0,-0.04
2.056,-5.0,-0.02
2.0580000000000003,-5.0,0.0
2.06,-5.0,-0.02
2.062,-5.0,-0.02
2.064,-5.0,0.0
2.066,-4.8,0.0
2.068,-4.8,0.0
2.07,-5.0,0.0
2.072,-4.8,-0.02
2.074,-4.8,0.0
2.076,-4.8,-0.02
2.0780000000000003,-4.8,0.0
2.08,-4.8,0.0
2.082,-4.8,0.0
2.084,-4.8,0.0
2.086,-4.8,0.0
2.088,-4.8,0.0
2.09,-4.8,0.0
2.092,-4.8,-0.02
2.094,-4.8,0.0
2.096,-4.8,0.0
2.0980000000000003,-4.8,0.0
2.1,-4.8,0.02
2.102,-4.8,-0.02
2.104,-4.8,0.02
2.106,-4.8,0.0
2.108,-4.6,-0.02
2.11,-4.8,0.02
2.112,-4.6,0.02
2.114,-4.6,0.02
2.116,-4.6,0.02
2.1180000000000003,-4.6,0.02
2.12,-4.6,0.02
2.122,-4.6,0.02
2.124,-4.6,0.04
2.126,-4.6,0.04
2.128,-4.6,0.04
2.13,-4.6,0.04
2.1319999999999997,-4.6,0.04
2.134,-4.6,0.06
2.136,-4.6,0.06
2.138,-4.6,0.06
2.14,-4.6,0.06
2.142,-4.4,0.06
2.144,-4.4,0.08
2.146,-4.4,0.06
2.148,-4.6,0.08
2.15,-4.4,0.08
2.1519999999999997,-4.4,0.06
2.154,-4.4,0.08
2.156,-4.4,0.08
2.158,-4.4,0.1
2.16,-4.4,0.1
2.162,-4.4,0.12
2.164,-4.4,0.1
2.166,-4.4,0.1
2.168,-4.4,0.1
2.17,-4.4,0.12
2.1719999999999997,-4.2,0.12
2.174,-4.2,0.12
2.176,-4.2,0.12
2.178,-4.2,0.14
2.18,-4.2,0.16
2.182,-4.2,0.16
2.184,-4.2,0.16
2.186,-4.2,0.2
2.188,-4.2,0.2
2.19,-4.2,0.22
2.1919999999999997,-4.0,0.24
2.194,-4.2,0.24
2.1959999999999997,-4.2,0.28
2.198,-4.2,0.3
2.2,-4.2,0.3
2.202,-4.0,0.36
2.204,-4.2,0.38
2.206,-4.0,0.36
2.208,-4.0,0.4
2.21,-4.0,0.46
2.2119999999999997,-4.0,0.5
2.214,-4.0,0.56
2.2159999999999997,-4.0,0.52
2.218,-4.0,0.54
2.22,-4.0,0.6
2.222,-4.0,0.64
2.224,-4.0,0.7
2.226,-4.0,0.76
2.228,-4.0,0.76
2.23,-4.0,0.82
2.2319999999999998,-4.0,0.82
2.234,-4.0,0.86
2.2359999999999998,-3.8,0.94
2.238,-4.0,1.0
2.24,-4.0,1.04
2.242,-3.8,1.02
2.244,-4.0,1.06
2.246,-4.0,1.1
2.248,-3.8,1.2
2.25,-4.0,1.22
2.252,-3.8,1.24
2.254,-3.8,1.22
2.256,-3.8,1.28
2.258,-3.8,1.38
2.26,-3.8,1.42
2.262,-3.8,1.4
2.2640000000000002,-3.8,1.4
2.266,-3.8,1.48
2.2680000000000002,-3.8,1.54
2.27,-3.8,1.52
2.272,-3.8,1.52
2.274,-3.8,1.52
2.276,-3.6,1.56
2.278,-3.6,1.58
2.28,-3.6,1.6
2.282,-3.6,1.58
2.2840000000000003,-3.8,1.58
2.286,-3.8,1.6
2.2880000000000003,-3.6,1.58
2.29,-3.6,1.58
2.292,-3.6,1.58
2.294,-3.6,1.56
2.296,-3.6,1.54
2.298,-3.6,1.5
2.3,-3.6,1.5
2.302,-3.6,1.5
2.3040000000000003,-3.6,1.5
2.306,-3.6,1.44
2.3080000000000003,-3.6,1.4
2.31,-3.6,1.4
2.312,-3.6,1.34
2.314,-3.4,1.36
2.316,-3.6,1.36
2.318,-3.4,1.34
2.32,-3.4,1.28
2.322,-3.4,1.24
2.324,-3.6,1.22
2.326,-3.4,1.22
2.3280000000000003,-3.4,1.26
2.33,-3.4,1.2
2.332,-3.4,1.18
2.334,-3.4,1.1
2.336,-3.4,1.08
2.338,-3.4,1.06
2.34,-3.4,1.04
2.342,-3.4,1.02
2.344,-3.4,0.98
2.346,-3.2,0.98
2.3480000000000003,-3.2,0.9
2.35,-3.2,0.88
2.352,-3.2,0.82
2.354,-3.2,0.8
2.356,-3.2,0.8
2.358,-3.2,0.76
2.36,-3.2,0.76
2.362,-3.2,0.72
2.364,-3.2,0.66
2.366,-3.2,0.64
2.3680000000000003,-3.2,0.6
2.37,-3.2,0.56
2.372,-3.2,0.56
2.374,-3.2,0.54
2.376,-3.2,0.54
2.378,-3.2,0.5
2.38,-3.0,0.44
2.3819999999999997,-3.2,0.42
2.384,-3.2,0.46
2.386,-3.0,0.42
2.388,-3.0,0.38
2.39,-3.2,0.36
2.392,-3.2,0.34
2.394,-3.0,0.32
2.396,-3.0,0.32
2.398,-3.0,0.3
2.4,-3.0,0.28
2.4019999999999997,-3.0,0.26
2.404,-3.0,0.26
2.406,-2.8,0.24
2.408,-3.0,0.22
2.41,-3.0,0.2
2.412,-2.8,0.2
2.414,-3.0,0.18
2.416,-3.0,0.2
2.418,-2.8,0.18
2.42,-3.0,0.18
2.4219999999999997,-2.8,0.16
2.424,-3.0,0.14
2.426,-2.8,0.14
2.428,-2.8,0.16
2.43,-2.8,0.12
2.432,-2.8,0.12
2.434,-2.8,0.12
2.436,-2.8,0.12
2.438,-2.8,0.12
2.44,-2.8,0.12
2.4419999999999997,-2.8,0.1
2.444,-2.8,0.1
2.4459999999999997,-2.8,0.08
2.448,-2.8,0.1
2.45,-2.8,0.08
2.452,-2.6,0.08
2.454,-2.8,0.06
2.456,-2.8,0.08
2.458,-2.6,0.08
2.46,-2.8,0.06
2.4619999999999997,-2.6,0.06
2.464,-2.8,0.06
2.4659999999999997,-2.6,0.06
2.468,-2.6,0.06
2.47,-2.6,0.06
2.472,-2.6,0.06
2.474,-2.6,0.04
2.476,-2.6,0.04
2.478,-2.6,0.06
2.48,-2.6,0.06
2.4819999999999998,-2.6,0.04
2.484,-2.6,0.04
2.4859999999999998,-2.4,0.04
2.488,-2.4,0.02
2.49,-2.4,0.04
2.492,-2.4,0.02
2.494,-2.4,0.02
2.496,-2.4,0.02
2.498,-2.4,0.02
2.5,-2.4,0.04
2.502,-2.4,0.04
2.504,-2.4,0.04
2.506,-2.4,0.02
2.508,-2.4,0.02
2.51,-2.4,0.02
2.512,-2.4,0.02
2.5140000000000002,-2.4,0.02
2.516,-2.2,0.02
2.5180000000000002,-2.4,0.02
2.52,-2.4,0.0
2.522,-2.2,0.0
2.524,-2.2,0.0
2.526,-2.2,0.0
2.528,-2.2,0.0
2.53,-2.4,0.0
2.532,-2.2,0.0
2.5340000000000003,-2.2,0.02
2.536,-2.4,0.0
2.5380000000000003,-2.2,0.0
2.54,-2.2,0.0
2.542,-2.2,0.0
2.544,-2.2,0.0
2.546,-2.2,0.0
2.548,-2.2,0.0
2.55,-2.2,0.0
2.552,-2.0,0.0
2.5540000000000003,-2.2,0.0
2.556,-2.2,0.0
2.5580000000000003,-2.0,0.0
2.56,-2.2,-0.02
2.562,-2.0,-0.02
2.5639999999999996,-2.0,0.0
2.5660000000000003,-2.0,0.0
2.568,-2.0,-0.02
2.57,-2.0,0.0
2.572,-2.0,0.02
2.574,-2.0,-0.04
2.576,-2.0,-0.02
2.5780000000000003,-2.0,0.0
2.58,-2.0,0.0
2.582,-2.0,0.0
2.5839999999999996,-2.0,0.0
2.5860000000000003,-1.8,0.0
2.588,-1.8,0.0
2.59,-2.0,-0.02
2.592,-2.0,0.02
2.594,-1.8,-0.02
2.596,-2.0,0.0
2.5980000000000003,-2.0,-0.02
2.6,-1.8,0.0
2.602,-2.0,0.0
2.6039999999999996,-1.8,0.0
2.6060000000000003,-1.8,-0.02
2.608,-2.0,0.0
2.61,-1.8,0.0
2.612,-1.8,0.0
2.614,-1.8,-0.02
2.616,-1.6,0.0
2.6180000000000003,-1.8,0.0
2.62,-1.8,-0.02
2.622,-1.8,-0.04
2.6239999999999997,-1.8,0.0
2.6260000000000003,-1.8,-0.02
2.628,-1.6,0.0
2.63,-1.6,-0.02
2.6319999999999997,-1.6,-0.04
2.634,-1.6,0.0
2.636,-1.6,0.0
2.638,-1.8,-0.02
2.64,-1.6,-0.02
2.642,-1.6,-0.02
2.6439999999999997,-1.6,-0.02
2.6460000000000004,-1.6,0.0
2.648,-1.6,0.0
2.65,-1.6,-0.02
2.6519999999999997,-1.6,0.0
2.654,-1.4,-0.04
2.656,-1.6,-0.02
2.658,-1.6,-0.02
2.66,-1.6,-0.02
2.662,-1.6,-0.02
2.6639999999999997,-1.6,-0.02
2.6660000000000004,-1.6,0.0
2.668,-1.4,-0.02
2.67,-1.4,-0.02
2.6719999999999997,-1.6,0.0
2.674,-1.2,-0.02
2.676,-1.4,-0.02
2.678,-1.4,-0.02
2.68,-1.4,0.0
2.682,-1.4,-0.02
2.6839999999999997,-1.2,-0.04
2.6860000000000004,-1.2,-0.02
2.688,-1.4,-0.04
2.69,-1.2,-0.02
2.6919999999999997,-1.4,-0.02
2.694,-1.2,0.0
2.696,-1.4,-0.02
2.698,-1.2,-0.02
2.7,-1.4,0.0
2.702,-1.2,-0.04
2.7039999999999997,-1.2,-0.04
2.7060000000000004,-1.2,-0.02
2.708,-1.2,-0.02
2.71,-1.2,-0.02
2.7119999999999997,-1.2,-0.02
2.714,-1.2,0.0
2.716,-1.2,-0.02
2.718,-1.2,0.0
2.72,-1.2,-0.02
2.722,-1.2,0.0
2.7239999999999998,-1.2,-0.02
2.7260000000000004,-1.2,-0.04
2.728,-1.0,-0.02
2.73,-1.2,-0.04
2.7319999999999998,-1.0,-0.02
2.734,-1.2,-0.02
2.736,-1.2,-0.02
2.738,-1.0,-0.04
2.74,-1.2,-0.02
2.742,-1.0,-0.02
2.7439999999999998,-1.0,-0.02
2.7460000000000004,-1.0,-0.02
2.748,-1.0,0.0
2.75,-1.0,-0.02
2.752,-1.0,-0.02
2.7539999999999996,-0.8,-0.02
2.7560000000000002,-1.0,-0.04
2.758,-0.8,-0.04
2.76,-1.0,-0.02
2.762,-1.0,-0.02
2.764,-1.0,-0.04
2.766,-0.8,-0.02
2.7680000000000002,-0.8,0.0
2.77,-0.8,-0.02
2.772,-0.8,-0.02
2.7739999999999996,-0.8,-0.02
2.7760000000000002,-0.8,-0.02
2.778,-0.8,-0.04
2.78,-0.8,-0.02
2.782,-0.8,-0.02
2.784,-0.8,0.0
2.786,-0.8,-0.02
2.7880000000000003,-0.8,-0.04
2.79,-0.8,-0.04
2.792,-0.6,-0.02
2.7939999999999996,-0.8,-0.04
2.7960000000000003,-0.8,-0.04
2.798,-0.8,-0.04
2.8,-0.8,-0.02
2.802,-0.8,0.0
2.804,-0.6,0.0
2.806,-0.6,-0.02
2.8080000000000003,-0.6,-0.02
2.81,-0.6,-0.02
2.812,-0.6,-0.04
2.8139999999999996,-0.6,-0.04
2.8160000000000003,-0.6,-0.02
2.818,-0.4,-0.02
2.82,-0.6,-0.04
2.822,-0.4,-0.04
2.824,-0.6,-0.04
2.826,-0.6,-0.02
2.8280000000000003,-0.4,-0.02
2.83,-0.4,-0.04
2.832,-0.4,-0.02
2.8339999999999996,-0.4,-0.02
2.8360000000000003,-0.4,-0.02
2.838,-0.4,-0.04
2.84,-0.4,-0.02
2.842,-0.4,-0.04
2.844,-0.6,-0.02
2.846,-0.4,-0.02
2.8480000000000003,-0.4,0.0
2.85,-0.4,-0.02
2.852,-0.4,-0.02
2.8539999999999996,-0.4,-0.04
2.8560000000000003,-0.4,-0.04
2.858,-0.4,-0.02
2.86,-0.4,-0.02
2.862,-0.4,-0.02
2.864,-0.4,-0.04
2.866,-0.4,-0.04
2.8680000000000003,-0.2,-0.04
2.87,-0.4,-0.04
2.872,-0.4,-0.02
2.8739999999999997,-0.4,-0.04
2.8760000000000003,-0.4,-0.02
2.878,-0.4,-0.02
2.88,-0.4,-0.02
2.8819999999999997,-0.2,-0.04
2.884,-0.2,-0.02
2.886,-0.2,-0.02
2.888,-0.2,-0.04
2.89,-0.2,-0.02
2.892,-0.2,-0.04
2.8939999999999997,-0.2,-0.04
2.8960000000000004,-0.2,-0.04
2.898,-0.2,-0.04
2.9,-0.2,0.0
2.9019999999999997,-0.2,0.0
2.904,-0.2,-0.02
2.906,-0.2,-0.04
2.908,-0.2,-0.04
2.91,0.0,-0.04
2.912,0.0,-0.02
2.9139999999999997,0.0,0.0
2.9160000000000004,0.0,-0.02
2.918,0.0,-0.02
2.92,0.0,-0.04
2.9219999999999997,0.0,-0.04
2.924,0.0,-0.02
2.926,0.0,-0.04
2.928,0.0,-0.02
2.93,0.0,-0.02
2.932,0.0,-0.02
2.9339999999999997,0.0,-0.02
2.9360000000000004,0.0,-0.02
2.938,0.2,-0.02
2.94,0.0,-0.04
2.9419999999999997,0.0,-0.02
2.944,0.0,-0.02
2.946,0.2,0.0
2.948,0.2,-0.02
2.95,0.2,-0.02
2.952,0.2,-0.02
2.9539999999999997,0.2,-0.02
2.9560000000000004,0.2,-0.02
2.958,0.2,0.0
2.96,0.2,-0.02
2.9619999999999997,0.2,-0.02
2.964,0.2,-0.02
2.966,0.2,-0.02
2.968,0.4,-0.02
2.97,0.4,-0.04
2.972,0.4,-0.02
2.9739999999999998,0.4,-0.02
2.9760000000000004,0.4,-0.02
2.978,0.4,-0.02
2.98,0.4,-0.02
2.9819999999999998,0.4,-0.02
2.984,0.4,-0.04
2.986,0.4,-0.02
2.988,0.4,-0.04
2.99,0.4,-0.02
2.992,0.4,-0.02
2.9939999999999998,0.6,-0.04
2.9960000000000004,0.4,-0.02
2.998,0.4,-0.04
3.0,0.4,-0.04
3.002,0.4,-0.02
3.0039999999999996,0.4,-0.04
3.0060000000000002,0.4,-0.02
3.008,0.6,-0.02
3.01,0.6,-0.02
3.012,0.4,-0.02
3.014,0.6,-0.04
3.016,0.6,-0.04
3.0180000000000002,0.6,-0.04
3.02,0.6,0.0
3.022,0.6,-0.02
3.0239999999999996,0.8,-0.02
3.0260000000000002,0.6,-0.02
3.028,0.6,-0.02
3.03,0.8,-0.04
3.032,0.6,-0.02
3.034,0.6,0.0
3.036,0.6,-0.02
3.0380000000000003,0.8,-0.02
3.04,0.8,0.0
3.042,0.8,-0.02
3.0439999999999996,0.8,-0.04
3.0460000000000003,0.8,-0.02
3.048,0.8,-0.02
3.05,0.8,-0.04
3.052,0.8,-0.02
3.054,0.8,-0.02
3.056,0.8,-0.04
3.0580000000000003,0.8,-0.02
3.06,0.8,-0.02
3.062,0.8,-0.02
3.0639999999999996,0.8,-0.02
3.0660000000000003,0.8,-0.02
3.068,0.8,-0.02
3.07,0.8,0.0
3.072,0.8,-0.04
3.074,0.8,-0.04
3.076,1.0,-0.02
3.0780000000000003,0.8,-0.04
3.08,0.8,-0.04
3.082,1.0,-0.02
3.0839999999999996,1.0,-0.04
3.0860000000000003,1.0,0.0
3.088,1.0,-0.02
3.09,1.0,-0.04
3.092,1.0,-0.02
3.094,1.0,-0.02
3.096,1.0,-0.04
3.0980000000000003,1.0,-0.04
3.1,1.0,-0.02
3.102,1.2,-0.04
3.1039999999999996,1.0,-0.02
3.1060000000000003,1.2,-0.04
3.108,1.2,-0.02
3.11,1.0,-0.04
3.112,1.2,-0.04
3.114,1.2,-0.02
3.116,1.2,-0.04
3.1180000000000003,1.2,-0.04
3.12,1.2,-0.04
3.122,1.2,-0.02
3.1239999999999997,1.2,0.0
3.1260000000000003,1.2,-0.04
3.128,1.2,-0.02
3.13,1.2,-0.02
3.1319999999999997,1.2,-0.04
3.134,1.2,-0.04
3.136,1.2,-0.02
3.138,1.2,-0.04
3.14,1.2,-0.04
3.142,1.2,-0.02
3.1439999999999997,1.4,-0.06
3.1460000000000004,1.2,-0.02
3.148,1.4,-0.04
3.15,1.4,-0.02
3.1519999999999997,1.4,-0.02
3.154,1.4,-0.04
3.156,1.4,-0.04
3.158,1.4,-0.02
3.16,1.4,-0.02
3.162,1.4,-0.02
3.1639999999999997,1.4,-0.02
3.1660000000000004,1.4,-0.04
3.168,1.4,-0.02
3.17,1.4,-0.04
3.1719999999999997,1.4,-0.02
3.174,1.6,-0.04
3.176,1.6,-0.04
3.178,1.6,-0.02
3.18,1.6,-0.02
3.182,1.6,0.0
3.1839999999999997,1.6,-0.02
3.1860000000000004,1.6,-0.04
3.188,1.6,-0.04
3.19,1.6,-0.04
3.1919999999999997,1.6,-0.04
3.194,1.6,-0.02
3.196,1.6,-0.02
3.198,1.6,-0.02
3.2,1.6,-0.04
3.202,1.6,-0.02
3.2039999999999997,1.6,-0.04
3.2060000000000004,1.6,-0.02
3.208,1.6,-0.02
3.21,1.6,-0.02
3.2119999999999997,1.8,-0.04
3.214,1.8,-0.02
3.216,1.6,-0.04
3.218,1.8,-0.04
3.22,1.8,-0.02
3.222,1.8,-0.02
3.2239999999999998,1.8,-0.04
3.2260000000000004,1.8,-0.02
3.228,1.8,-0.02
3.23,1.8,-0.04
3.2319999999999998,2.0,-0.02
3.234,1.8,-0.04
3.236,1.8,-0.02
3.238,1.8,-0.02
3.24,1.8,-0.02
3.242,2.0,-0.04
3.2439999999999998,1.8,-0.02
3.2460000000000004,2.0,0.0
3.248,2.0,-0.02
3.25,2.0,-0.02
3.252,2.0,-0.02
3.2539999999999996,2.0,-0.02
3.2560000000000002,2.0,-0.04
3.258,2.0,-0.02
3.26,2.0,-0.04
3.262,2.0,-0.02
3.264,2.0,-0.02
3.266,2.0,-0.02
3.2680000000000002,2.0,-0.02
3.27,2.0,-0.02
3.272,2.2,-0.02
3.2739999999999996,2.0,-0.02
3.2760000000000002,2.0,-0.04
3.278,2.2,-0.02
3.28,2.2,-0.04
3.282,2.0,-0.02
3.284,2.2,0.0
3.286,2.0,-0.02
3.2880000000000003,2.2,-0.04
3.29,2.2,-0.02
3.292,2.2,0.0
3.2939999999999996,2.2,-0.02
3.2960000000000003,2.2,-0.02
3.298,2.2,0.0
3.3,2.2,-0.02
3.302,2.2,-0.02
3.304,2.2,0.0
3.306,2.2,-0.02
3.3080000000000003,2.2,-0.02
3.31,2.2,-0.02
3.312,2.4,0.0
3.3139999999999996,2.4,-0.02
3.3160000000000003,2.4,-0.02
3.318,2.4,0.0
3.32,2.4,-0.02
3.322,2.4,0.0
3.324,2.4,-0.02
3.326,2.4,0.0
3.3280000000000003,2.4,-0.02
3.33,2.4,0.0
3.332,2.4,0.0
3.3339999999999996,2.4,0.0
3.3360000000000003,2.4,0.0
3.338,2.6,-0.02
3.34,2.4,0.0
3.342,2.4,0.0
3.344,2.6,0.0
3.346,2.6,0.0
3.3480000000000003,2.4,0.0
3.35,2.6,0.0
3.352,2.6,0.0
3.3539999999999996,2.6,0.0
3.3560000000000003,2.6,0.0
3.358,2.6,0.02
3.36,2.6,0.02
3.362,2.6,0.0
3.364,2.6,0.0
3.366,2.6,0.02
3.3680000000000003,2.6,0.04
3.37,2.8,0.04
3.372,2.8,0.04
3.3739999999999997,2.6,0.04
3.3760000000000003,2.6,0.06
3.378,2.8,0.04
3.38,2.8,0.06
3.3819999999999997,2.8,0.06
3.384,2.8,0.04
3.386,2.8,0.06
3.388,2.8,0.08
3.39,2.8,0.08
3.392,2.8,0.06
3.3939999999999997,2.8,0.06
3.3960000000000004,2.8,0.08
3.398,2.8,0.08
3.4,2.8,0.08
3.4019999999999997,2.8,0.06
3.404,2.8,0.1
3.406,2.8,0.1
3.408,2.8,0.08
